STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_birth,Country/region of birth,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,EL,Greece,2021,,1361720,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,EL,Greece,2022,,1198086,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,EL,Greece,2023,,1166218,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,EL,Greece,2024,,1147797,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2002,,2334096,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2003,,2984092,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2004,,3547669,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2005,,4107228,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2006,,4637971,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2007,,5200060,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2008,,5878921,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2009,,6225516,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2010,,6280062,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2011,,6282205,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2012,,6294954,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2013,,6165635,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2014,,5952770,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2015,,5883891,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2016,,5913165,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2017,,6014708,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2018,,6207509,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2019,,6549309,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2020,,7014753,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2021,,7254797,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2022,,7468144,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2023,,8204206,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,ES,Spain,2024,,8838234,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2009,,214118,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2010,,228481,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2011,,243217,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2012,,260856,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2013,,279743,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2014,,297812,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2015,,314856,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2016,,329219,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2017,,348986,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2018,,363717,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2019,,377360,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2020,,393555,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2021,,408676,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2022,,428409,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2023,,461205,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FI,Finland,2024,,520119,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2007,,7013242,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2008,,7076824,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2009,,7245620,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2010,,7309986,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2011,,7335966,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2012,,7463157,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2013,,7543950,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2014,,7746520,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2015,,7915838,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2016,,8028227,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2017,,8098872,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2018,,8199663,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2019,,8368280,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2020,,8473346,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2021,,8548924,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2022,,8635504,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2023,,8963311,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,FR,France,2024,,9328900,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2013,,569220,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2014,,558092,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2015,,545115,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2016,,526279,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2017,,512411,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2018,,496265,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2019,,488393,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2020,,486390,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2021,,478056,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2022,,472308,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2023,,490555,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2024,,519916,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2009,,424031,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2010,,436616,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2011,,443295,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2012,,401769,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2013,,423317,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2014,,447029,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2015,,475508,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2016,,503787,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2017,,513649,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2018,,536182,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2019,,564761,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2020,,593937,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2021,,597440,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2022,,612618,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2023,,644496,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2024,,677036,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2000,,254805,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2001,,280555,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2007,,664238,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2008,,719936,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2009,,735461,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2010,,730542,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2011,,737219,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2012,,772826,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2013,,760960,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2014,,754664,,,,,
